base_rate,candidate_id,coverage,lift_pp,mode,passed_count,passed_positive_count,positive_count,precision,recall,regime,signal_count,stage,ticker
0.7181818181818181,stage3:ADPT:78c31f1ca209,0.19090909090909092,28.181818181818187,filtered,21,21,79,1.0,0.26582278481012656,train,110,stage3,ADPT
0.5952380952380952,stage3:ADPT:78c31f1ca209,1.0,0.0,baseline,42,25,25,0.5952380952380952,1.0,oos,42,stage3,ADPT
0.5952380952380952,stage3:ADPT:78c31f1ca209,0.11904761904761904,0.4761904761904745,filtered,5,3,25,0.6,0.12,oos,42,stage3,ADPT
0.3712871287128713,stage3:AEIS:6e26f08a7c6d,1.0,0.0,baseline,202,75,75,0.3712871287128713,1.0,stress,202,stage3,AEIS
0.3712871287128713,stage3:AEIS:6e26f08a7c6d,0.07920792079207921,-5.878712871287128,filtered,16,5,75,0.3125,0.06666666666666667,stress,202,stage3,AEIS
0.3067961165048544,stage3:AEIS:6e26f08a7c6d,1.0,0.0,baseline,515,158,158,0.3067961165048544,1.0,train,515,stage3,AEIS
0.3067961165048544,stage3:AEIS:6e26f08a7c6d,0.12815533980582525,19.320388349514563,filtered,66,33,158,0.5,0.2088607594936709,train,515,stage3,AEIS
0.5310734463276836,stage3:AEIS:6e26f08a7c6d,1.0,0.0,baseline,177,94,94,0.5310734463276836,1.0,oos,177,stage3,AEIS
0.5310734463276836,stage3:AEIS:6e26f08a7c6d,0.096045197740113,-29.57793286806248,filtered,17,4,94,0.23529411764705882,0.0425531914893617,oos,177,stage3,AEIS
0.581081081081081,stage3:AEVA:3c4e598fa5c7,1.0,0.0,baseline,148,86,86,0.581081081081081,1.0,stress,148,stage3,AEVA
0.581081081081081,stage3:AEVA:3c4e598fa5c7,0.1554054054054054,20.152761457109293,filtered,23,18,86,0.782608695652174,0.20930232558139536,stress,148,stage3,AEVA
0.6403785488958991,stage3:AEVA:3c4e598fa5c7,1.0,0.0,baseline,317,203,203,0.6403785488958991,1.0,train,317,stage3,AEVA
0.6403785488958991,stage3:AEVA:3c4e598fa5c7,0.14826498422712933,14.685549365729244,filtered,47,37,203,0.7872340425531915,0.18226600985221675,train,317,stage3,AEVA
0.7075471698113207,stage3:AEVA:3c4e598fa5c7,1.0,0.0,baseline,106,75,75,0.7075471698113207,1.0,oos,106,stage3,AEVA
0.7075471698113207,stage3:AEVA:3c4e598fa5c7,0.16037735849056603,17.480577136514984,filtered,17,15,75,0.8823529411764706,0.2,oos,106,stage3,AEVA
0.4065934065934066,stage3:ALGT:aec5dd5b1dc1,1.0,0.0,baseline,91,37,37,0.4065934065934066,1.0,stress,91,stage3,ALGT
0.4065934065934066,stage3:ALGT:aec5dd5b1dc1,0.14285714285714285,-17.58241758241758,filtered,13,3,37,0.23076923076923078,0.08108108108108109,stress,91,stage3,ALGT
0.3869047619047619,stage3:ALGT:aec5dd5b1dc1,1.0,0.0,baseline,168,65,65,0.3869047619047619,1.0,train,168,stage3,ALGT
0.3869047619047619,stage3:ALGT:aec5dd5b1dc1,0.13095238095238096,24.945887445887443,filtered,22,14,65,0.6363636363636364,0.2153846153846154,train,168,stage3,ALGT
0.6382978723404256,stage3:ALGT:aec5dd5b1dc1,1.0,0.0,baseline,47,30,30,0.6382978723404256,1.0,oos,47,stage3,ALGT
0.6382978723404256,stage3:ALGT:aec5dd5b1dc1,0.19148936170212766,2.8368794326241065,filtered,9,6,30,0.6666666666666666,0.2,oos,47,stage3,ALGT
0.1,stage3:AMD:a01b055a1d13,1.0,0.0,baseline,20,2,2,0.1,1.0,stress,20,stage3,AMD
0.1,stage3:AMD:a01b055a1d13,0.3,23.333333333333332,filtered,6,2,2,0.3333333333333333,1.0,stress,20,stage3,AMD
0.41935483870967744,stage3:AMD:a01b055a1d13,1.0,0.0,baseline,31,13,13,0.41935483870967744,1.0,train,31,stage3,AMD
0.41935483870967744,stage3:AMD:a01b055a1d13,0.25806451612903225,45.564516129032256,filtered,8,7,13,0.875,0.5384615384615384,train,31,stage3,AMD
0.625,stage3:AMD:a01b055a1d13,1.0,0.0,baseline,8,5,5,0.625,1.0,oos,8,stage3,AMD
0.625,stage3:AMD:a01b055a1d13,0.0,-62.5,filtered,0,0,5,0.0,0.0,oos,8,stage3,AMD
0.5302013422818792,stage3:AMSC:57bf3f342f43,1.0,0.0,baseline,149,79,79,0.5302013422818792,1.0,stress,149,stage3,AMSC
0.5302013422818792,stage3:AMSC:57bf3f342f43,0.09395973154362416,-24.44870565675935,filtered,14,4,79,0.2857142857142857,0.05063291139240506,stress,149,stage3,AMSC
0.6348314606741573,stage3:AMSC:57bf3f342f43,1.0,0.0,baseline,356,226,226,0.6348314606741573,1.0,train,356,stage3,AMSC
0.6348314606741573,stage3:AMSC:57bf3f342f43,0.12078651685393259,22.563365560491246,filtered,43,37,226,0.8604651162790697,0.16371681415929204,train,356,stage3,AMSC
0.6608695652173913,stage3:AMSC:57bf3f342f43,1.0,0.0,baseline,115,76,76,0.6608695652173913,1.0,oos,115,stage3,AMSC
