all_min_width_pass,bilateral_gene_pass,model_hash,near_full_gene_count,oos_precision,origin_train_label,stress_precision,strict_all_feature_and,survivor,thin_sample_rejected,ticker,train_precision,train_to_oos_precision_gap,train_to_stress_precision_gap,weighted_sum_path_present,symbol_hhi_oos_passed_count,candidate_count,survivor_candidate_count,survivor_symbol_count,worker_error_count,configured_workers,observed_unique_worker_pids,previous_oos_whipsaw_mean,current_oos_target_tp_off_whipsaw_mean
True,True,c92e7529f756ad710d7dbc82f40c65cba96cd218a9a3c60577db1f40bb891daa,0,0.64,train_2,0.5128205128205128,True,False,False,CAN,0.95,0.30999999999999994,0.4371794871794872,False,,,,,,,,,
True,True,0d3e331ca79aeb3ac9065c9d76ce7f3ffd41a83738272e3d164a440a5ac6edd4,0,0.5333333333333333,train_3,0.5882352941176471,True,False,False,CAN,0.9565217391304348,0.4231884057971015,0.36828644501278773,False,,,,,,,,,
True,True,1c7d6bfb1ddb4b9b48d693184354cd0d516dae89b93a609da4cc1e3a1dd11fc4,0,0.3333333333333333,train_1,0.2702702702702703,True,False,False,BMI,0.6,0.26666666666666666,0.3297297297297297,False,,,,,,,,,
True,True,70f683b74f0d4a155b053080c855b59ede4e77ed1bd5d7d3ae66d06bdc73fdd0,0,0.42857142857142855,train_2,0.4782608695652174,True,False,False,BMI,0.8,0.3714285714285715,0.32173913043478264,False,,,,,,,,,
True,True,51dd186e7887a89fd548ba23b97e135b8bd0ada54b2e223f2e415638306332eb,0,0.3888888888888889,train_3,0.3793103448275862,True,False,False,BMI,0.6,0.21111111111111108,0.2206896551724138,False,,,,,,,,,
True,True,b41903b000af2dc2a2a253f097fa89cda0da66f7440be8d7d23932bb2895cd84,0,0.64,train_1,0.5652173913043478,True,False,False,AAOI,1.0,0.36,0.4347826086956522,False,,,,,,,,,
True,True,2b5e4c03189832b1dc489c1f4552e7e3fa6a233d4541d8e782d39528ae8a26c6,0,0.75,train_2,0.4642857142857143,True,False,False,AAOI,0.9166666666666666,0.16666666666666663,0.45238095238095233,False,,,,,,,,,
True,True,89bf42f8763076f61bf07bd63ffee523b83c628974f4439df2a910e5960a33ce,0,0.5769230769230769,train_3,0.5227272727272727,True,False,False,AAOI,1.0,0.42307692307692313,0.4772727272727273,False,,,,,,,,,
True,True,c451d28ab4a48e2a565c6103bb98e7e976cbab2e3b20e60c911e8762273ca0f2,0,0.3076923076923077,train_1,0.3333333333333333,True,False,False,C,0.7272727272727273,0.4195804195804196,0.393939393939394,False,,,,,,,,,
True,True,75ef2ab3e72a5eb39bdad9dbfceb6bf74b8aee67a1196fd843aca28c4c46ba8a,0,0.44,train_2,0.23809523809523808,True,False,False,C,0.6666666666666666,0.22666666666666663,0.42857142857142855,False,,,,,,,,,
True,True,3a56e4966ed459ffd9d669d512c045701378717e9389e28140c92285f7b457b6,0,0.21052631578947367,train_3,0.23529411764705882,True,False,False,C,0.8095238095238095,0.5989974937343359,0.5742296918767507,False,,,,,,,,,
True,True,d2006639f9f5ccefae02099f759a5381b690c4cfd38a7ffbd9c3a998b2561dc1,0,0.2727272727272727,train_1,0.45161290322580644,True,False,False,BCS,0.6190476190476191,0.34632034632034636,0.16743471582181263,False,,,,,,,,,
True,True,bc709655e50a82ae89e6b79d37a60a87047b6291d790712ce6756c6db6e161d1,0,0.25,train_2,0.35294117647058826,True,False,False,BCS,0.65,0.4,0.29705882352941176,False,,,,,,,,,
True,True,56b715ec8b607614cb6761275a3c77b3ebfb16d401d6f86eb5f22759bda427ba,0,0.3181818181818182,train_3,0.37142857142857144,True,False,False,BCS,0.75,0.4318181818181818,0.37857142857142856,False,,,,,,,,,
True,True,3b55ca87bb22bb4f165844afaa486ec7ad50ba2b2c375871737d09e401fa578d,0,0.5555555555555556,train_1,0.54,True,False,False,CRMD,0.9615384615384616,0.405982905982906,0.42153846153846153,False,,,,,,,,,
True,True,fbc794390611038517fbab5420cad46088cefd7a5ef30859591ce614db4eb6aa,0,0.631578947368421,train_2,0.5757575757575758,True,False,False,CRMD,0.9090909090909091,0.27751196172248804,0.33333333333333326,False,,,,,,,,,
True,True,8bfacde6c9f079dac65345b8586e43a08a72d6a10e7456b06df6d2811fa04ecf,0,0.5652173913043478,train_3,0.5581395348837209,True,False,False,CRMD,0.9090909090909091,0.3438735177865613,0.35095137420718814,False,,,,,,,,,
True,True,ee6f24c6f3d683abd3c2cd250cdb4cf0bc1e0fa5139a560a86d02e3901417a7f,0,0.5714285714285714,train_1,0.5,True,False,False,APA,0.96,0.38857142857142857,0.45999999999999996,False,,,,,,,,,
True,True,ab1d8a71cf6951a23c8580d5f6e3906fb72b095403757286056b4ff73a6991c2,0,0.45454545454545453,train_2,0.625,True,False,False,APA,0.8,0.3454545454545455,0.17500000000000004,False,,,,,,,,,
True,True,07b16e1298612bc8b523e1a84bf6389fdf8471f7c12eb48ce0e0600801c0d7a1,0,0.41379310344827586,train_3,0.3684210526315789,True,False,False,APA,0.8571428571428571,0.44334975369458124,0.48872180451127817,False,,,,,,,,,
True,True,60d75c0741efaed615e71f9031a5889a6f4cba757e23423547065b587981ad6f,0,0.6,train_1,0.5151515151515151,True,False,False,POWI,0.9583333333333334,0.3583333333333334,0.44318181818181823,False,,,,,,,,,
True,True,3943bed5f517b8f667580cc8141ede8cc60d83ead4c8fefbbcbcd618d20f6901,0,0.5384615384615384,train_2,0.4838709677419355,True,True,False,POWI,0.6,0.06153846153846154,0.11612903225806448,False,,,,,,,,,
True,True,aefceb768bbae48edcd31f6240b369e128c92c306e86b9f7618167cb1466a25e,0,0.3684210526315789,train_3,0.4117647058823529,True,False,False,POWI,0.9090909090909091,0.5406698564593302,0.49732620320855614,False,,,,,,,,,
True,True,eb2af372e8cdc97f910c4907a4cade680a4839a89aeff4d1b738a464c356a543,0,0.5,train_1,0.25925925925925924,True,False,False,ARKG,0.8,0.30000000000000004,0.5407407407407407,False,,,,,,,,,
True,True,f88f54d455809b27005927815e0c952b6df63fa2388c387977e7a69757c96396,0,0.47619047619047616,train_2,0.4230769230769231,True,False,False,ARKG,0.9,0.42380952380952386,0.47692307692307695,False,,,,,,,,,
True,True,7c6762e4a0a14bef47b4f82da441de6cb1a8b7cc86208f239ee47054cb5e8863,0,0.35,train_3,0.41935483870967744,True,False,False,ARKG,0.96,0.61,0.5406451612903225,False,,,,,,,,,
True,True,3549a2bfac122543ac0d74718bb2ffd340e809ef398dd9afa2fcd31da476a7ca,0,0.5833333333333334,train_1,0.5454545454545454,True,False,False,CDE,1.0,0.41666666666666663,0.4545454545454546,False,,,,,,,,,
True,True,3fe727256fa0e454462e6c9dc80333c5c8ac4faec7df0c70e67576d0d9812237,0,0.4583333333333333,train_2,0.5849056603773585,True,False,False,CDE,0.96875,0.5104166666666667,0.38384433962264153,False,,,,,,,,,
True,True,f73602beabeb84abbc10ee323e76a704b7aa86017616202bb629aa7fdd5851d0,0,0.5652173913043478,train_3,0.5492957746478874,True,False,False,CDE,0.8636363636363636,0.29841897233201586,0.3143405889884763,False,,,,,,,,,
True,True,17060aa38d8869eece4411c5612727bfd6cd87e217095f4e3d2ddea51ae289b5,0,0.6521739130434783,train_1,0.4444444444444444,True,False,False,BELFB,1.0,0.34782608695652173,0.5555555555555556,False,,,,,,,,,
True,True,8723740e62fc4d05ec0ec9cefd373cd4c1f658b76c152d9a267be462bda3b942,0,0.5263157894736842,train_2,0.4523809523809524,True,False,False,BELFB,0.8636363636363636,0.33732057416267947,0.41125541125541126,False,,,,,,,,,
True,True,e565baf8beadd34d6e44ed0744c9854d7011b20a210aa589ecad44b7f36be05e,0,0.5882352941176471,train_3,0.47619047619047616,True,False,False,BELFB,0.7727272727272727,0.18449197860962563,0.29653679653679654,False,,,,,,,,,
True,True,7312048ab964d785b872f69e0d2aedbf4d20a0a9f2cbaea49aecffa9798328d6,0,0.6666666666666666,train_1,0.3333333333333333,True,False,False,CAT,0.55,-0.11666666666666659,0.21666666666666673,False,,,,,,,,,
True,True,c21878302473aa1b234eb480b519269347b5f4bcb1e2b056a4c7073178f65b04,0,0.0,train_2,0.0,True,False,True,CAT,0.0,0.0,0.0,False,,,,,,,,,
True,True,ff71b8e4b434d8ccd793907a46bd606de2ecd127510a19295fef544d24897cca,0,0.5454545454545454,train_3,0.2413793103448276,True,False,False,CAT,0.6190476190476191,0.07359307359307365,0.37766830870279144,False,,,,,,,,,
True,True,GLOBAL,2,0.49860503183699073,ALL_SPLITS,0.43831776747406226,True,True,12,ALL_CANDIDATES,0.8175259792140227,0.3189209473770318,0.37920821173996044,False,0.5008,150,2,2,0,6,6,0.9001003832768538,0.0015384615384615385
