applied,fallback_high_norm,feature,generation,individual_index,low_norm,model_hash,origin_train_label,reason,successful_trade_max_norm,ticker
True,1.0,close_pos5,24,49,0.2031990843690232,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,ret_d1_pct,24,62,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,close_pos5,24,73,0.05,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.9323628120463039,cumulative_ret5_pct,24,77,0.01410271811636557,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.9323628120463039,ADMA
True,1.0,ret_d2_pct,24,81,0.12418808413481985,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.5583795788739272,ret_d4_pct,25,2,0.15693481612248542,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5583795788739272,ADMA
True,0.5470368259451789,ret_d3_pct,25,18,0.2416836401568828,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.5470368259451789,ADMA
True,1.0,up_days5,25,26,0.12340396626434089,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,0.9323628120463039,cumulative_ret5_pct,25,45,0.01410271811636557,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,0.9323628120463039,ADMA
True,1.0,days_since_high5,25,45,0.03666144686286314,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
True,1.0,single_up_day5_pct,25,65,0.0644113351312344,ac8ea95f880583d8948e0605c4b0dad23276eba3ee8b1a7505e3355260bde9c6,train_1,upper_learning_failed_nonfinite,1.0,ADMA
