candidate_id,stage,ticker,rulebook_hash,activity_rule_hash,train_start,train_end,component,weight,inactive_weight,weight_state,condition_form,condition_text,threshold_low,threshold_high,dist_min,dist_p01,dist_p99,dist_max,activation_tail_threshold,activation_tail_p99,activation_tail_max,reachability_label,reason_code,comparison_basis,v2_blocked,newly_captured_vs_v2,policy_version
stage3:CAT:d501fcb97585,stage3,CAT,d501fcb97585660d9085ff3f04633bbd76068b0017df0dc9f1f1246a7c7ddd99,e00663037392529517cb665217d29274ffa926ec8a391bdc16b75e127488296d,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.445455576854042,2.445455576854042,,0.3338281726863748,,1.943184318430081,2.407495602344392,2.445455576854042,1.943184318430081,2.407495602344392,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CAT:e12b998f3916,stage3,CAT,e12b998f3916bd340f0ddd4d110dbb8e6a917a3a42d92430ea3cf8a8027fcd87,e00663037392529517cb665217d29274ffa926ec8a391bdc16b75e127488296d,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.445455576854042,2.445455576854042,,0.3338281726863748,,1.943184318430081,2.407495602344392,2.445455576854042,1.943184318430081,2.407495602344392,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CAT:e1a8edfe3a9a,stage3,CAT,e1a8edfe3a9a7cabe40b9ec533b7cfd686cc81b6112267c98ea975c262c52e03,92ae3b3429dbcfa13f0e58fb9f2a52854f15abc61ce29b56ea86324b8a5d8d97,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.445455576854042,2.445455576854042,,0.3338281726863748,,1.943184318430081,2.407495602344392,2.445455576854042,1.943184318430081,2.407495602344392,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CAT:ffdd5ddb9f9c,stage3,CAT,ffdd5ddb9f9c5ea5bd8efc99a876dd63ac679692a70d7465e09ccf5a4d42ce9c,e00663037392529517cb665217d29274ffa926ec8a391bdc16b75e127488296d,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.445455576854042,2.445455576854042,,0.3338281726863748,,1.943184318430081,2.407495602344392,2.445455576854042,1.943184318430081,2.407495602344392,UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_MAX,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CB:69bc29c0814e,stage3,CB,69bc29c0814ee32852d35d9321aaf9c4eff5804d70b3d7962c66b2166d4d6013,8e594e8aeea70c3edbb75c2ca84ef7c41e64491301742c9780b2026dd03822dd,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.427770462856459,2.427770462856459,,0.2221629194742811,,1.9414199332754256,3.116323752083572,2.427770462856459,1.9414199332754256,3.116323752083572,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CB:ab5e51c734d7,stage3,CB,ab5e51c734d73e315369602f9edcadef2fc250449d2b15939ced02c3b05e4e1c,8e594e8aeea70c3edbb75c2ca84ef7c41e64491301742c9780b2026dd03822dd,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.427770462856459,2.427770462856459,,0.2221629194742811,,1.9414199332754256,3.116323752083572,2.427770462856459,1.9414199332754256,3.116323752083572,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CB:e37cd33f72e0,stage3,CB,e37cd33f72e00d57eb0d91f72e95ab02de94aadf0a2660c2e07c82227628f505,8e594e8aeea70c3edbb75c2ca84ef7c41e64491301742c9780b2026dd03822dd,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.427770462856459,2.427770462856459,,0.2221629194742811,,1.9414199332754256,3.116323752083572,2.427770462856459,1.9414199332754256,3.116323752083572,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:088f7f68a311,stage3,CCEP,088f7f68a311b1d72bf22cf2aaf1e42007430f8c65ed62f72f46ca367650435f,3c87d04b45605f0eda3e9f147c7aeeb12d1f0dd9034127744b53792e5e3eaa7c,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2387264225269172,2.238726422526917,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.238726422526917,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:1b360618ad04,stage3,CCEP,1b360618ad04d54f79a7595b8f7c92f36c0cbcb949e08fe31f1c8dc070eaaf38,778be69ffeb7716ca85ec6c4a009f3e92d8114a3e04255097a86635e0957abe1,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2387264225269172,2.238726422526917,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.238726422526917,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:28bbcfb39965,stage3,CCEP,28bbcfb39965aaf9895bfec96cf3cc7aafe42fcaef3f8d5bfe81863a188d9d8b,67de0623b6176dc5f509fbcd4b54fc0dd448fe1b522cf9bb13296a0e5b4bfd84,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3622342412989985,2.3622342412989985,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.3622342412989985,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:36253ee7fd7d,stage3,CCEP,36253ee7fd7d1a09fa9dd95277afe4d97aad2394f9bfa2833d813ffaf314bf54,67de0623b6176dc5f509fbcd4b54fc0dd448fe1b522cf9bb13296a0e5b4bfd84,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3622342412989985,2.3622342412989985,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.3622342412989985,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:5d9fd4b8f392,stage3,CCEP,5d9fd4b8f39241e81096df80371c5287d30f1f875cc8a74d380148251c419e2d,778be69ffeb7716ca85ec6c4a009f3e92d8114a3e04255097a86635e0957abe1,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2387264225269172,2.238726422526917,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.238726422526917,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:7297e81f2b23,stage3,CCEP,7297e81f2b23de56dccd3f38cc5c1fb7deab1a20c1ea8be80f010c1fd5d1069f,c79066ec2d7be2a118674594a734718ed8894bb10bd8c78ee2858a7749c5abe5,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.167337190039801,2.167337190039801,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.167337190039801,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:7ab42877033e,stage3,CCEP,7ab42877033ee812d609d5c303f805559429f38693e2c6c7811c9aaa1be90c92,c79066ec2d7be2a118674594a734718ed8894bb10bd8c78ee2858a7749c5abe5,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.167337190039801,2.167337190039801,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.167337190039801,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:924e4e86027c,stage3,CCEP,924e4e86027cb64d856beda1231149ac376dd2987d8eed1fe97bf474697eb763,c79066ec2d7be2a118674594a734718ed8894bb10bd8c78ee2858a7749c5abe5,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.167337190039801,2.167337190039801,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.167337190039801,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:c1dd04e70736,stage3,CCEP,c1dd04e70736e8eae4d8ffc32e4e674a9c9a8b4423619ec39d16d67d2a85581d,3c87d04b45605f0eda3e9f147c7aeeb12d1f0dd9034127744b53792e5e3eaa7c,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2387264225269172,2.238726422526917,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.238726422526917,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:d0eb8a83a15a,stage3,CCEP,d0eb8a83a15afbdec55a87109e3b9d7985e7c543a0614b3330726a4a1fd63db6,3c87d04b45605f0eda3e9f147c7aeeb12d1f0dd9034127744b53792e5e3eaa7c,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2387264225269172,2.238726422526917,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.238726422526917,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:dbea2e595cd3,stage3,CCEP,dbea2e595cd3cd9bd2c9c39f9d431e8e2a52825a6c7b6084780dcddedbd43190,67de0623b6176dc5f509fbcd4b54fc0dd448fe1b522cf9bb13296a0e5b4bfd84,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3622342412989985,2.3622342412989985,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.3622342412989985,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCEP:e5426e7530ad,stage3,CCEP,e5426e7530ad62a6dfb7f33f023ccc8d522905697d3dccd23cef8ffe379b4d53,778be69ffeb7716ca85ec6c4a009f3e92d8114a3e04255097a86635e0957abe1,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.2387264225269172,2.238726422526917,,0.3906052875045557,,1.770587402514814,2.4150023623171952,2.238726422526917,1.770587402514814,2.4150023623171952,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCL:2ff86aeb8bb4,stage3,CCL,2ff86aeb8bb4a3f348157acc14f960d6be6e571e9381e381e3275792aa4de89f,628af2efd2cd2ef5082b2ccfb3fcd4232d06d3cb53a2b8a3914329d705f6ab09,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 1.9855064523753785,1.9855064523753785,,0.3418518229046633,,1.9658101478264545,2.276142453970304,1.9855064523753785,1.9658101478264545,2.276142453970304,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCL:57bd9d1c8736,stage3,CCL,57bd9d1c873667f26229d7dddcf8f36f7c5a50210ba28a19bb5544cb3b4bafe6,628af2efd2cd2ef5082b2ccfb3fcd4232d06d3cb53a2b8a3914329d705f6ab09,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 1.9855064523753785,1.9855064523753785,,0.3418518229046633,,1.9658101478264545,2.276142453970304,1.9855064523753785,1.9658101478264545,2.276142453970304,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CCL:82d5bafb7e78,stage3,CCL,82d5bafb7e786504f9a2e45f1d57c4b28e170302b525d7c33e0a2e1b9789b337,628af2efd2cd2ef5082b2ccfb3fcd4232d06d3cb53a2b8a3914329d705f6ab09,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 1.9855064523753785,1.9855064523753785,,0.3418518229046633,,1.9658101478264545,2.276142453970304,1.9855064523753785,1.9658101478264545,2.276142453970304,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:1177993eb19c,stage3,CHEF,1177993eb19cf0318e729b383d785a7967e26b55eb4a482338ae95356323307c,5084f717f35d2009992f473d4ace6cf45c4844ccb9a267cf09e5d1f5e9db55cd,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.5,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:16ef2ea76612,stage3,CHEF,16ef2ea76612f5151bb790205e28e97298d16959e56d3cf2c3969ef5d13453bb,5084f717f35d2009992f473d4ace6cf45c4844ccb9a267cf09e5d1f5e9db55cd,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.5,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:30b45d1503a5,stage3,CHEF,30b45d1503a5f3fe37e1b48f5a116ab622caf9a53db1d5b148adf48273fa42d9,6fbe71a611440d4a4e0443e596db83a27585d8118f37f2254856e2a8aa59a485,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.1802801391499465,2.1802801391499465,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.1802801391499465,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:43eaa40a9a1c,stage3,CHEF,43eaa40a9a1c79eb01b85c6f3bf79bf9b204f8bc64132be2ed5c139c7e86aa1d,7e92d9b4a479be819eb3057ba76995bf79473d13582f0240152aec865e49e067,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3628774579336635,2.3628774579336635,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.3628774579336635,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:46168fb0c314,stage3,CHEF,46168fb0c31465ae73c286198cdd8e8ef16cb7deff60eeb0d2ddb5ec97b27a8c,7b812a1383e8db8fa59283c8612d0b7675facc7220aa99f56e0160d89a6518a8,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3628774579336635,2.3628774579336635,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.3628774579336635,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:48c6894a6737,stage3,CHEF,48c6894a6737033965510e2b07cf2cff4b35ba2539e02499671b0cc461a8eebe,4cd4f4c44216c2e1d2b35245886f3bff6780d87badd4689ab2c8147615463914,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3628774579336635,2.3628774579336635,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.3628774579336635,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:4c80a25d253f,stage3,CHEF,4c80a25d253ff489a5283497c60b396808952d7f86849b5877afb81372a4f890,7e92d9b4a479be819eb3057ba76995bf79473d13582f0240152aec865e49e067,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3628774579336635,2.3628774579336635,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.3628774579336635,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:5bf900eb76f3,stage3,CHEF,5bf900eb76f34d7aa6beddf6c87c4c0cdc3deff01e2a44365bd6fb96ade40a65,5084f717f35d2009992f473d4ace6cf45c4844ccb9a267cf09e5d1f5e9db55cd,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.5,2.5,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.5,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:a5aa84d97a2f,stage3,CHEF,a5aa84d97a2f04d5de6ccbba7c62ac25b440229c78f54239d1643cce3568219a,7b812a1383e8db8fa59283c8612d0b7675facc7220aa99f56e0160d89a6518a8,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3628774579336635,2.3628774579336635,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.3628774579336635,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:c731aadb3d24,stage3,CHEF,c731aadb3d247ab08a728178621841eb9820b8aeeff1f1682554217ea88e7e6d,4cd4f4c44216c2e1d2b35245886f3bff6780d87badd4689ab2c8147615463914,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3628774579336635,2.3628774579336635,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.3628774579336635,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:cbbe4a730da5,stage3,CHEF,cbbe4a730da5cb9a1b8a5c40db0de5a9c8d9d70493c9d79a13757efd9553fb06,6fbe71a611440d4a4e0443e596db83a27585d8118f37f2254856e2a8aa59a485,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.1802801391499465,2.1802801391499465,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.1802801391499465,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:cf05ecd63179,stage3,CHEF,cf05ecd6317910671ffb72fb3e9235eaaadeda1c2eb8fd4e9b79528d96ce10cd,4cd4f4c44216c2e1d2b35245886f3bff6780d87badd4689ab2c8147615463914,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3628774579336635,2.3628774579336635,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.3628774579336635,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:d8b3d837ac03,stage3,CHEF,d8b3d837ac03c0c5a687d1bfe485ad4765dcd7c203b3da40c2d0cf0f3e5b3b8d,7e92d9b4a479be819eb3057ba76995bf79473d13582f0240152aec865e49e067,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3628774579336635,2.3628774579336635,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.3628774579336635,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:dc178bd72cd9,stage3,CHEF,dc178bd72cd98bf9cc215e7160f66d45a49a3bbdf67731ece330056c291f1c89,6fbe71a611440d4a4e0443e596db83a27585d8118f37f2254856e2a8aa59a485,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.1802801391499465,2.1802801391499465,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.1802801391499465,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHEF:ebec00861181,stage3,CHEF,ebec00861181e2a72ad1b74cfbc4a46de464856156a818c5f8164a737c977bf7,7b812a1383e8db8fa59283c8612d0b7675facc7220aa99f56e0160d89a6518a8,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.3628774579336635,2.3628774579336635,,0.1112246636007494,,2.140835737929513,3.0713588003907177,2.3628774579336635,2.140835737929513,3.0713588003907177,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHKP:04f2ca93be9f,stage3,CHKP,04f2ca93be9fc2de340558ea805f80552162a7c7042cbf2addbc12d23402e377,d29a57da7e8f3344c90c7863bf75565f7c6297c45d9289491a8ef240bd432de8,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.015102361608815,2.015102361608815,,0.2281569237719936,,1.9161117589182464,2.789770676815065,2.015102361608815,1.9161117589182464,2.789770676815065,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
stage3:CHKP:48826d2728f3,stage3,CHKP,48826d2728f3405a3f94cd59722ec644384583a9404c6ef01078b788911de0ce,05ecc9a4f4e063d11c23787599cc642f0326def163a2987d86ad10aefc570cf9,2024-07-01,2025-06-30,volume,0.0,True,INACTIVE_WEIGHT,ONE_SIDED_GE,Volume_ratio >= 2.086214285314605,2.086214285314605,,0.2281569237719936,,1.9161117589182464,2.789770676815065,2.086214285314605,1.9161117589182464,2.789770676815065,NEAR_UNREACHABLE,INACTIVE_VOLUME_THRESHOLD_GT_TRAIN_P99,ONE_SIDED_GE: threshold > p99; > max is UNREACHABLE; weight ignored,False,True,integrated-gate-v3-p99-reachability-block-weightless
