path,path_kind,type,risk,size_bytes,size_human,file_count,recent_modified_utc,days_since_modified,reachable,reachable_from,reference_count,last_reference_trace,git_tracked,git_last_commit_date,git_last_commit,protected_reason,decision_reason
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/stage25_exit/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,37019,36.15KiB,1,2026-06-16T04:59:26.819966+00:00,24.372,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/stage25_exit/final_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,206520,201.68KiB,1,2026-06-16T05:59:05.046558+00:00,24.33,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/stage25_exit/stage25_accepted_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,32693,31.93KiB,1,2026-06-16T05:59:17.801535+00:00,24.33,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,54983,53.69KiB,1,2026-06-15T22:10:28.895944+00:00,24.656,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/rulebooks_all.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,1055007,1.01MiB,1,2026-06-15T23:16:51.440811+00:00,24.609,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,24532,23.96KiB,1,2026-06-15T23:17:47.956710+00:00,24.609,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_context_reuse_verify_cw_baseline/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,81716,79.80KiB,1,2026-06-15T19:22:15.026003+00:00,24.772,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_context_reuse_verify_cw_shared/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,81716,79.80KiB,1,2026-06-15T19:50:22.207986+00:00,24.753,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_multiyear_20260612_2005/rulebooks_topn.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,394632,385.38KiB,1,2026-06-12T20:11:50.882830+00:00,27.738,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_multiyear_20260612_2005/survivors.json,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,3,3.00B,1,2026-06-12T20:11:50.875830+00:00,27.738,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_reverse_20260612_2005/rulebooks_topn.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,392026,382.84KiB,1,2026-06-12T20:38:30.203965+00:00,27.719,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_reverse_20260612_2005/survivors.json,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,44509,43.47KiB,1,2026-06-12T20:38:30.196965+00:00,27.719,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_20260613_0001/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,80439,78.55KiB,1,2026-06-13T07:27:20.359247+00:00,27.269,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_20260613_0001/exit_trades.jsonl,file,PROTECTED_ARTIFACT,KEEP,2805198,2.68MiB,1,2026-06-13T21:27:42.370906+00:00,26.685,False,,0,none in active import/literal graph,True,2026-06-13T22:09:11+00:00,8914eac,absolute preservation: exit_trades.jsonl,absolute preservation: exit_trades.jsonl
exp_crwd_stage3_20260613_0001/final_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,321152,313.62KiB,1,2026-06-13T10:18:41.103836+00:00,27.15,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_20260613_0001/stage3_profile_catalog.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,0,0.00B,1,2026-06-13T21:27:42.392906+00:00,26.685,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_20260613_0001/validation_results.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,494078,482.50KiB,1,2026-06-13T21:27:42.392906+00:00,26.685,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_pen_20260614_0001/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,80439,78.55KiB,1,2026-06-13T22:18:34.892438+00:00,26.65,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_pen_20260614_0001/exit_trades.jsonl,file,PROTECTED_ARTIFACT,KEEP,2911506,2.78MiB,1,2026-06-14T03:27:55.379194+00:00,26.435,False,,0,none in active import/literal graph,False,,,absolute preservation: exit_trades.jsonl,absolute preservation: exit_trades.jsonl
exp_crwd_stage3_pen_20260614_0001/final_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,321604,314.07KiB,1,2026-06-14T01:29:10.533960+00:00,26.518,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_pen_20260614_0001/stage3_profile_catalog.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,36230,35.38KiB,1,2026-06-14T03:27:55.402194+00:00,26.435,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_pen_20260614_0001/validation_results.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,503793,491.99KiB,1,2026-06-14T03:27:55.400194+00:00,26.435,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_tplus1_20260614_0001/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,81414,79.51KiB,1,2026-06-14T14:01:42.819125+00:00,25.995,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_tplus1_20260614_0001/exit_trades.jsonl,file,PROTECTED_ARTIFACT,KEEP,3095283,2.95MiB,1,2026-06-14T15:49:36.429527+00:00,25.92,False,,0,none in active import/literal graph,False,,,absolute preservation: exit_trades.jsonl,absolute preservation: exit_trades.jsonl
exp_crwd_stage3_tplus1_20260614_0001/final_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,325911,318.27KiB,1,2026-06-14T15:49:04.038585+00:00,25.92,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_tplus1_20260614_0001/stage3_profile_catalog.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,9174,8.96KiB,1,2026-06-14T15:49:36.451527+00:00,25.92,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_crwd_stage3_tplus1_20260614_0001/validation_results.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,501945,490.18KiB,1,2026-06-14T15:49:36.450526+00:00,25.92,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_range_predictor_stage2_v3_retry_20260704_002/survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,0,0.00B,1,2026-07-04T11:06:32.606689+00:00,6.117,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_20260613_0001/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,80937,79.04KiB,1,2026-06-13T13:42:36.754912+00:00,27.008,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_20260613_0001/exit_trades.jsonl,file,PROTECTED_ARTIFACT,KEEP,2140378,2.04MiB,1,2026-06-13T21:26:52.443996+00:00,26.686,False,,0,none in active import/literal graph,True,2026-06-13T22:09:11+00:00,8914eac,absolute preservation: exit_trades.jsonl,absolute preservation: exit_trades.jsonl
exp_cw_stage3_20260613_0001/final_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,320436,312.93KiB,1,2026-06-13T16:37:19.573131+00:00,26.887,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_20260613_0001/stage3_profile_catalog.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,531992,519.52KiB,1,2026-06-13T21:26:52.488996+00:00,26.686,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_20260613_0001/validation_results.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,524972,512.67KiB,1,2026-06-13T21:26:52.465996+00:00,26.686,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_pen_20260614_0001/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,80937,79.04KiB,1,2026-06-13T22:18:34.890438+00:00,26.65,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_pen_20260614_0001/exit_trades.jsonl,file,PROTECTED_ARTIFACT,KEEP,2545867,2.43MiB,1,2026-06-14T03:27:21.062255+00:00,26.436,False,,0,none in active import/literal graph,False,,,absolute preservation: exit_trades.jsonl,absolute preservation: exit_trades.jsonl
exp_cw_stage3_pen_20260614_0001/final_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,320493,312.98KiB,1,2026-06-14T01:19:49.491965+00:00,26.524,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_pen_20260614_0001/stage3_profile_catalog.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,441928,431.57KiB,1,2026-06-14T03:27:21.103255+00:00,26.436,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_pen_20260614_0001/validation_results.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,527800,515.43KiB,1,2026-06-14T03:27:21.085255+00:00,26.436,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_tplus1_20260614_0001/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,81303,79.40KiB,1,2026-06-14T03:56:12.921152+00:00,26.415,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_tplus1_20260614_0001/exit_trades.jsonl,file,PROTECTED_ARTIFACT,KEEP,2060969,1.97MiB,1,2026-06-14T05:40:18.378964+00:00,26.343,False,,0,none in active import/literal graph,False,,,absolute preservation: exit_trades.jsonl,absolute preservation: exit_trades.jsonl
exp_cw_stage3_tplus1_20260614_0001/final_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,325609,317.98KiB,1,2026-06-14T05:39:47.858019+00:00,26.344,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_tplus1_20260614_0001/stage3_profile_catalog.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,521315,509.10KiB,1,2026-06-14T05:40:18.421964+00:00,26.343,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_cw_stage3_tplus1_20260614_0001/validation_results.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,531124,518.68KiB,1,2026-06-14T05:40:18.400964+00:00,26.343,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_fitness_cache_verify_cw_off/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,81716,79.80KiB,1,2026-06-15T02:30:32.923668+00:00,25.475,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_fitness_cache_verify_cw_on_clean/entry_rulebooks.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,81716,79.80KiB,1,2026-06-15T03:21:16.208218+00:00,25.44,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_fix_payoff_two_gene_ga_20260706_001/train_survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,0,0.00B,1,2026-07-05T15:45:51.797934+00:00,4.923,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_fix_payoff_two_gene_ga_smoke_20260706_001/train_survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,0,0.00B,1,2026-07-05T15:39:18.100639+00:00,4.927,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_fix_payoff_two_gene_stage2_rolling_ga_20260706_001/train_survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,0,0.00B,1,2026-07-05T16:02:24.801156+00:00,4.911,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_fix_payoff_two_gene_stage2_rolling_ga_smoke_20260706_001/train_survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,0,0.00B,1,2026-07-05T15:59:11.703501+00:00,4.913,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_fix_range_predictor_stage2_v3_coarse3_stage2gate_20260705_001/final_survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,0,0.00B,1,2026-07-05T07:04:27.325958+00:00,5.285,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_fix_range_predictor_stage2_v3_coarse3_stage2gate_20260705_001/stage_survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,35024,34.20KiB,1,2026-07-05T07:04:27.325958+00:00,5.285,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
exp_fix_range_predictor_stage2_v3_coarse3_stage2gate_loose_20260705_001/final_survivors.jsonl,file,PROTECTED_RULE_POOL_ARTIFACT,KEEP,2212767,2.11MiB,1,2026-07-05T07:20:25.616241+00:00,5.274,False,,0,none in active import/literal graph,False,,,absolute preservation: original/derived rule-pool artifact,rulebook/survivor/catalog/index artifact; deletion candidate exclusion
