candidate_id,stage,ticker,rulebook_hash,activity_rule_hash,source_file,source_row_index,vol_group_final,classification_method,weight_volume_surge,near_zero,exact_zero,volume_reachability_label,nonvolume_entry_possible_market_cap,market_cap_nonvolume_min_count,market_cap_nonvolume_subset,holdout_n,holdout_avg_pnl_pct,holdout_win_rate_pct,holdout_avg_mae_pct,holdout_worst_mae_pct,holdout_avg_mfe_pct,sample_ok,absolute_good,relative_good,block_reason,v3_overlap_excluded
stage3:AXSM:e01676d03df4,stage3,AXSM,e01676d03df498e9fec0e9aec8cae191bd18172d91cde350a70bc3b9dffcf6c2,2aa58470c88c10741b45ee21fd331f3edf558d8aa8aaa67dd1bcdd4e2bf68fd0,exp_batch_stage123_2009_20260616_full/tickers/AXSM/stage3/final_rulebooks.jsonl,34,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,19,2.8193675468018498,68.42105263157895,-3.907969567430364,-10.786883088353491,8.056788969774512,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CGC:dad1bff6d8e6,stage3,CGC,dad1bff6d8e6e4b45295632856d6b3e42a6a1a075cfde17b6c3fca2172426248,28053b0a9525e49bdb4c7cda498af3bba3ab0ac67a8163c4d9396a4d6bf039dc,exp_batch_stage123_2009_20260616_full/tickers/CGC/stage3/final_rulebooks.jsonl,6,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,bb,16,2.77627612792582,62.5,-10.391992433824218,-23.28767291062047,15.465864710234905,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:ACMR:2b7d27865000,stage3,ACMR,2b7d278650002ca769b1ca01a01908d7d90c04085d1aff66d9c8e0e993d7502c,ccb53e9695504e4b7b9229d88bbf8d377e615520e4f699b1ded8c2fb57423392,exp_batch_stage123_2009_20260616_full/tickers/ACMR/stage3/final_rulebooks.jsonl,51,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+rsi,28,2.7503035351641847,67.85714285714286,-7.155992253646383,-27.9186224203185,9.641705618344753,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:ACMR:c3a9baba8cc8,stage3,ACMR,c3a9baba8cc8cf6205f5a5969706ad5e44bbd3f1042950a5ce40f353d9de4a84,ccb53e9695504e4b7b9229d88bbf8d377e615520e4f699b1ded8c2fb57423392,exp_batch_stage123_2009_20260616_full/tickers/ACMR/stage3/final_rulebooks.jsonl,50,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+rsi,28,2.7503035351641847,67.85714285714286,-7.155992253646383,-27.9186224203185,9.641705618344753,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:AXSM:71c5c1b1c598,stage3,AXSM,71c5c1b1c598fabd10ae822aec5ca9926c6c414fbcd85d27234a91cad5205846,2aa58470c88c10741b45ee21fd331f3edf558d8aa8aaa67dd1bcdd4e2bf68fd0,exp_batch_stage123_2009_20260616_full/tickers/AXSM/stage3/final_rulebooks.jsonl,35,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,0.0,True,True,REACHABLE,True,2.0,rsi+bb,19,2.718075431606141,68.42105263157895,-3.907969567430364,-10.786883088353491,8.056788969774512,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:49459a59a056,stage3,CRMD,49459a59a0562294aadb5019b99fc139a1b39445cb4cf4b7581d502530cf941d,5ee7164b88aa5a68c9d9a73d4c6aeb57083de028864cc95a2cbebb2537309fa2,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,57,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,rsi,18,2.572178975238513,55.55555555555556,-7.558520832421412,-21.052628420324655,12.33909432750266,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:5a4c8f264898,stage3,CRMD,5a4c8f26489868f83e38eb08bf6362254d87548b5556569f3d21d8dc201e0e57,db955bb5545b470fc1c0cffd545380a1f9b1bb07d15ea0eb1fdf0fea35812641,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,19,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0186895891754283,True,False,REACHABLE,True,1.0,macd,13,2.458629598355789,53.84615384615385,-7.222404851440487,-18.282317435031345,15.322707929203672,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:727faf7a17a4,stage3,CRMD,727faf7a17a4ddf655cdb9ae3b50c328fdfda3176c05ae9e8ca3f586dc0e32a9,db955bb5545b470fc1c0cffd545380a1f9b1bb07d15ea0eb1fdf0fea35812641,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,20,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0186895891754283,True,False,REACHABLE,True,1.0,macd,13,2.458629598355789,53.84615384615385,-7.222404851440487,-18.282317435031345,15.322707929203672,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:93363346af60,stage3,CRMD,93363346af6071ee73764a4263d62ecb0f05c9ec5c81bde563f297317177938b,db955bb5545b470fc1c0cffd545380a1f9b1bb07d15ea0eb1fdf0fea35812641,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,21,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0186895891754283,True,False,REACHABLE,True,1.0,macd,13,2.458629598355789,53.84615384615385,-7.222404851440487,-18.282317435031345,15.322707929203672,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:f5576b1d0d44,stage3,CRMD,f5576b1d0d44c8e3dc312bbe0b67fbba45bddbe759cdc23f538bf58941d087b7,771ed4f1e8d071d842cb77ff5b7a655c2c3447e3216ad42d1daa17f4de8ba4f2,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,29,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+rsi,14,2.440474177400439,78.57142857142857,-8.695524696692626,-36.27537653301254,13.426076125899673,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CGC:609da13fda55,stage3,CGC,609da13fda55a319c5afb4ace17e72143a353b9b0a2aa728d42d635cfd5bc294,28053b0a9525e49bdb4c7cda498af3bba3ab0ac67a8163c4d9396a4d6bf039dc,exp_batch_stage123_2009_20260616_full/tickers/CGC/stage3/final_rulebooks.jsonl,5,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,bb,18,2.341870591360324,61.11111111111112,-9.667942905805939,-23.28767291062047,14.28320656727772,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:768014683bfb,stage3,CRMD,768014683bfb5338b0a962a2150b3089209a57ef04c00dd01256fe6313b80c59,989576a300e8ad3c0ff860dc64e19201a2d856f5ba8a1b91113c8a6f88e4306a,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,5,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+rsi,12,2.208175335929908,58.333333333333336,-8.471528326249752,-41.25305278598997,15.336434696316552,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:943af357c00a,stage3,CRMD,943af357c00a477f92cbf157e01065c652858e8370fa860f57394fbd1e3d8ed0,3611fe0327a9aa36f6f5b7af93ff2dcab29c5bafdefe814558b9e70d439118b9,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,54,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+macd,22,2.024590709192205,63.63636363636363,-5.390201320246626,-20.847574619799776,8.524759830429446,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:a64088dd737b,stage3,CRMD,a64088dd737bbd6ea504dc26ed06a024ea5fba208a10c635196c63cb8cd395d5,869b9b8325e6161eb5cfa3be3037122b5b42b2fd12f47a63dac8fec37e504a42,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,31,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+macd,14,1.8682131690252304,57.14285714285714,-7.392986037183529,-18.282317435031345,14.2216980609199,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:CRMD:81bc9f3c6a66,stage3,CRMD,81bc9f3c6a66cf34730d4783ca240919628883c40736609bafdf307ce1dab534,3611fe0327a9aa36f6f5b7af93ff2dcab29c5bafdefe814558b9e70d439118b9,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,53,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+macd,22,1.712931924688074,59.09090909090909,-5.764087974297161,-20.847574619799776,8.579427144202725,True,True,True,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
