defect_family,candidate_id,stage,ticker,vol_group_final,classification_method,in_scope_high_vol,captured_by_stage1,out_of_scope_reason,weight_volume_surge,volume_weight_near_zero,market_cap_nonvolume_min_count,market_cap_nonvolume_subset,nonvolume_market_cap_threshold_margin,legacy_candidate_vol_group,legacy_boil_check
BOIL,stage2:GSAT:7d070e5b4580,stage2,GSAT,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,3.0,ma+rsi+bb,2.0068962461628406,HIGH_VOL,FAIL
BOIL,stage2:IDYA:f4581ae32416,stage2,IDYA,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,rsi,2.549799550573869,HIGH_VOL,FAIL
BOIL,stage3:AAOI:ae213c8001ca,stage3,AAOI,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+bb,6.4611762553098835,HIGH_VOL,FAIL
BOIL,stage3:AAOI:c0c59406f865,stage3,AAOI,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+bb,6.4611762553098835,HIGH_VOL,FAIL
BOIL,stage3:AAOI:e0ab243df98a,stage3,AAOI,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+bb,6.4611762553098835,HIGH_VOL,FAIL
BOIL,stage3:AAON:0154152801c6,stage3,AAON,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+macd,1.7016011453051325,HIGH_VOL,FAIL
BOIL,stage3:AAON:12194937e0a0,stage3,AAON,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,ma,3.3853165142088395,HIGH_VOL,FAIL
BOIL,stage3:AAON:19975cf5aa18,stage3,AAON,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+macd,2.2386001590026487,HIGH_VOL,FAIL
BOIL,stage3:AAON:34aac6eb1caf,stage3,AAON,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,ma,3.3853165142088395,HIGH_VOL,FAIL
BOIL,stage3:AAON:8dc5711e9e50,stage3,AAON,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+macd,2.2386001590026487,HIGH_VOL,FAIL
BOIL,stage3:AAON:a192ab39cdc5,stage3,AAON,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+macd,2.2386001590026487,HIGH_VOL,FAIL
BOIL,stage3:AAON:b3c8b92e70c7,stage3,AAON,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,ma,3.3853165142088395,HIGH_VOL,FAIL
BOIL,stage3:ACAD:04f1dfb08b49,stage3,ACAD,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,macd,5.570789637516121,HIGH_VOL,FAIL
BOIL,stage3:ACAD:1e7f105003b2,stage3,ACAD,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,rsi,4.400804077394028,HIGH_VOL,FAIL
BOIL,stage3:ACAD:741fbe8f6669,stage3,ACAD,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,macd,5.570789637516121,HIGH_VOL,FAIL
BOIL,stage3:ACAD:80d3ba502dd0,stage3,ACAD,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,rsi,1.093098037919864,HIGH_VOL,FAIL
BOIL,stage3:ACAD:8cc05be47323,stage3,ACAD,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,rsi,1.093098037919864,HIGH_VOL,FAIL
BOIL,stage3:ACAD:96d092102a8a,stage3,ACAD,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,rsi,2.143303185815874,HIGH_VOL,FAIL
BOIL,stage3:ACAD:d33f75272cb2,stage3,ACAD,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,rsi,1.093098037919864,HIGH_VOL,FAIL
BOIL,stage3:ACAD:ddebf0a03172,stage3,ACAD,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,macd,5.570789637516121,HIGH_VOL,FAIL
BOIL,stage3:ACMR:2b7d27865000,stage3,ACMR,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+rsi,1.0608645128900807,HIGH_VOL,FAIL
BOIL,stage3:ACMR:7daeccde8862,stage3,ACMR,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+rsi,1.0608645128900807,HIGH_VOL,FAIL
BOIL,stage3:ACMR:c3a9baba8cc8,stage3,ACMR,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+rsi,1.0608645128900807,HIGH_VOL,FAIL
BOIL,stage3:AEM:17b649833b3e,stage3,AEM,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,LOW_VOL_NOT_STAGE1,0.0,True,1.0,bb,4.131067237653016,HIGH_VOL,FAIL
BOIL,stage3:AEM:448cb692aec2,stage3,AEM,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,LOW_VOL_NOT_STAGE1,0.0,True,1.0,bb,3.0393623111216392,HIGH_VOL,FAIL
BOIL,stage3:AEM:4ff63d6bf507,stage3,AEM,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,LOW_VOL_NOT_STAGE1,0.0,True,1.0,bb,4.131067237653016,HIGH_VOL,FAIL
BOIL,stage3:AEM:cf46108f3456,stage3,AEM,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,LOW_VOL_NOT_STAGE1,0.0,True,1.0,bb,4.131067237653016,HIGH_VOL,FAIL
BOIL,stage3:AMBA:53ff3c940c04,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.3444625114443465,HIGH_VOL,FAIL
BOIL,stage3:AMBA:59f7fc807feb,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0108199477725062,True,2.0,ma+macd,2.527045521727623,HIGH_VOL,FAIL
BOIL,stage3:AMBA:5e057e3cfc2d,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.3444625114443465,HIGH_VOL,FAIL
BOIL,stage3:AMBA:5ee6f7d57fac,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.5309169768223807,HIGH_VOL,FAIL
BOIL,stage3:AMBA:72a1ac24455a,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.030671203880348,HIGH_VOL,FAIL
BOIL,stage3:AMBA:7829da4c9135,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0108199477725062,True,2.0,ma+macd,3.037212412883343,HIGH_VOL,FAIL
BOIL,stage3:AMBA:931e1a819873,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0108199477725062,True,2.0,ma+macd,3.037212412883343,HIGH_VOL,FAIL
BOIL,stage3:AMBA:a567109ae066,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.5309169768223807,HIGH_VOL,FAIL
BOIL,stage3:AMBA:adb69eaf5aa5,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0108199477725062,True,2.0,ma+macd,3.037212412883343,HIGH_VOL,FAIL
BOIL,stage3:AMBA:c1b1081a45ba,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.030671203880348,HIGH_VOL,FAIL
BOIL,stage3:AMBA:e8a6cda30248,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0108199477725062,True,2.0,ma+macd,2.527045521727623,HIGH_VOL,FAIL
BOIL,stage3:AMBA:edba40f49a55,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.030671203880348,HIGH_VOL,FAIL
BOIL,stage3:AMBA:f2fda9cc3335,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.3444625114443465,HIGH_VOL,FAIL
BOIL,stage3:AMBA:fd80f56fd4f8,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,ma+macd,2.5309169768223807,HIGH_VOL,FAIL
BOIL,stage3:AMBA:fea64b636d54,stage3,AMBA,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0108199477725062,True,2.0,ma+macd,2.527045521727623,HIGH_VOL,FAIL
BOIL,stage3:AMC:12797f17aaae,stage3,AMC,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,ma,1.4973341754159772,HIGH_VOL,FAIL
BOIL,stage3:AMC:30aa2a55354c,stage3,AMC,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,ma,1.4116001715043809,HIGH_VOL,FAIL
BOIL,stage3:AMC:507ff25d0dfc,stage3,AMC,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,ma,1.4973341754159772,HIGH_VOL,FAIL
BOIL,stage3:AMC:64af9e93757d,stage3,AMC,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,ma,1.4116001715043809,HIGH_VOL,FAIL
BOIL,stage3:AMC:7edd81004366,stage3,AMC,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,ma,1.4116001715043809,HIGH_VOL,FAIL
BOIL,stage3:AMC:ece78b5e024d,stage3,AMC,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,ma,1.4973341754159772,HIGH_VOL,FAIL
BOIL,stage3:AMR:09839d97af5a,stage3,AMR,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+bb,0.4308361201167461,HIGH_VOL,FAIL
BOIL,stage3:AMR:2f6f090c0813,stage3,AMR,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+bb,0.4308361201167461,HIGH_VOL,FAIL
BOIL,stage3:AMR:30fa45c61f59,stage3,AMR,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+bb,0.3508510622204768,HIGH_VOL,FAIL
BOIL,stage3:AMR:410f75c56a2b,stage3,AMR,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+bb,0.4308361201167461,HIGH_VOL,FAIL
BOIL,stage3:AMR:9d6db3100425,stage3,AMR,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+bb,0.3508510622204768,HIGH_VOL,FAIL
BOIL,stage3:AMR:fc9ca8988ff4,stage3,AMR,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+bb,0.3508510622204768,HIGH_VOL,FAIL
BOIL,stage3:ANF:0dbc2e6fd8b9,stage3,ANF,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,2.0,ma+bb,3.1315840638406067,HIGH_VOL,FAIL
BOIL,stage3:ANF:3b7e23079233,stage3,ANF,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,2.0,ma+bb,3.1315840638406067,HIGH_VOL,FAIL
BOIL,stage3:ANF:741d2808521c,stage3,ANF,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,ma,5.0739883178555365,HIGH_VOL,FAIL
BOIL,stage3:ANF:76cdbe114ccb,stage3,ANF,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,2.0,ma+bb,3.1315840638406067,HIGH_VOL,FAIL
BOIL,stage3:APLD:15575e55e085,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.749065522432108,HIGH_VOL,FAIL
BOIL,stage3:APLD:22ae68596c00,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+rsi,3.7751132333975743,HIGH_VOL,FAIL
BOIL,stage3:APLD:27d6991c9681,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+rsi,2.976930724734563,HIGH_VOL,FAIL
BOIL,stage3:APLD:29d745a77b24,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+rsi,4.188782684462037,HIGH_VOL,FAIL
BOIL,stage3:APLD:2c638aef8df0,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,rsi,3.2183152798553465,HIGH_VOL,FAIL
BOIL,stage3:APLD:351fe531fccd,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,4.426335224067776,HIGH_VOL,FAIL
BOIL,stage3:APLD:463a0d786d9e,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.8651940892698917,HIGH_VOL,FAIL
BOIL,stage3:APLD:47b4e653d69e,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.749065522432108,HIGH_VOL,FAIL
BOIL,stage3:APLD:4ef9e2e7c66e,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+rsi,3.7751132333975743,HIGH_VOL,FAIL
BOIL,stage3:APLD:54abdb38a99f,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,rsi,3.2183152798553465,HIGH_VOL,FAIL
BOIL,stage3:APLD:61b4a8154c6b,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,4.426335224067776,HIGH_VOL,FAIL
BOIL,stage3:APLD:61f723deb182,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.399949100654803,HIGH_VOL,FAIL
BOIL,stage3:APLD:65aa5ba7b959,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,4.605705520073681,HIGH_VOL,FAIL
BOIL,stage3:APLD:696d1834f754,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.399949100654803,HIGH_VOL,FAIL
BOIL,stage3:APLD:6b7fe14239b8,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.399949100654803,HIGH_VOL,FAIL
BOIL,stage3:APLD:7b467d87e62d,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+rsi,2.976930724734563,HIGH_VOL,FAIL
BOIL,stage3:APLD:7ec582dbc7ec,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+rsi,3.7751132333975743,HIGH_VOL,FAIL
BOIL,stage3:APLD:8bdbc8396313,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.749065522432108,HIGH_VOL,FAIL
BOIL,stage3:APLD:8fff6d64fd88,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.8651940892698917,HIGH_VOL,FAIL
BOIL,stage3:APLD:92db15cfdcce,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.8651940892698917,HIGH_VOL,FAIL
BOIL,stage3:APLD:aeffeac96278,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,4.605705520073681,HIGH_VOL,FAIL
BOIL,stage3:APLD:bc3eeb8e7e18,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,4.605705520073681,HIGH_VOL,FAIL
BOIL,stage3:APLD:c02cccc58749,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.779411097276787,HIGH_VOL,FAIL
BOIL,stage3:APLD:c3e957e9d561,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,rsi,3.2183152798553465,HIGH_VOL,FAIL
BOIL,stage3:APLD:caa64c062ad8,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+rsi,2.976930724734563,HIGH_VOL,FAIL
BOIL,stage3:APLD:cfaa64a1d96f,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.779411097276787,HIGH_VOL,FAIL
BOIL,stage3:APLD:df532f844328,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,1.0,macd,4.426335224067776,HIGH_VOL,FAIL
BOIL,stage3:APLD:e1009612bfd7,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+rsi,4.188782684462037,HIGH_VOL,FAIL
BOIL,stage3:APLD:e54042df56a0,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,3.779411097276787,HIGH_VOL,FAIL
BOIL,stage3:APLD:f397169802b4,stage3,APLD,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,macd+rsi,4.188782684462037,HIGH_VOL,FAIL
BOIL,stage3:APPF:1b35ddd4b0b4,stage3,APPF,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,rsi,5.415351387217912,HIGH_VOL,FAIL
BOIL,stage3:APPF:4888ca6f6de9,stage3,APPF,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,rsi,5.415351387217912,HIGH_VOL,FAIL
BOIL,stage3:APPF:91902d012e4e,stage3,APPF,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,2.0,macd+rsi,4.430518183754179,HIGH_VOL,FAIL
BOIL,stage3:APPF:a3ed48176922,stage3,APPF,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,1.0,rsi,5.415351387217912,HIGH_VOL,FAIL
BOIL,stage3:APPF:e43242032886,stage3,APPF,MID_VOL,ATR_PROXY_TICKER_MEDIAN,False,False,MID_VOL_NOT_STAGE1,0.0,True,2.0,macd+rsi,4.430518183754179,HIGH_VOL,FAIL
BOIL,stage3:AXSM:003c40050ca0,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+rsi,1.0705358545802728,HIGH_VOL,FAIL
BOIL,stage3:AXSM:2dbe80496c56,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+rsi,1.0705358545802728,HIGH_VOL,FAIL
BOIL,stage3:AXSM:30b1272b6b76,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+rsi,1.6444603877314425,HIGH_VOL,FAIL
BOIL,stage3:AXSM:456febe0a07f,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+rsi,1.0705358545802728,HIGH_VOL,FAIL
BOIL,stage3:AXSM:65f2c081573e,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+rsi,2.508709250481405,HIGH_VOL,FAIL
BOIL,stage3:AXSM:6c3ee9b98495,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+rsi,2.508709250481405,HIGH_VOL,FAIL
BOIL,stage3:AXSM:71c5c1b1c598,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,1.872660590282,HIGH_VOL,FAIL
BOIL,stage3:AXSM:978a928542f4,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+rsi,1.6444603877314425,HIGH_VOL,FAIL
BOIL,stage3:AXSM:a1a9fea7c6b9,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+rsi,1.6444603877314425,HIGH_VOL,FAIL
BOIL,stage3:AXSM:a919279d3eaf,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,1.872660590282,HIGH_VOL,FAIL
BOIL,stage3:AXSM:bbb37547fda5,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,ma+rsi,2.508709250481405,HIGH_VOL,FAIL
BOIL,stage3:AXSM:e01676d03df4,stage3,AXSM,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,True,True,,0.0,True,2.0,rsi+bb,1.872660590282,HIGH_VOL,FAIL
BOIL,stage3:BILL:12ac919a9d6f,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.4047660747146247,HIGH_VOL,FAIL
BOIL,stage3:BILL:1e1fd8a87c21,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,1.9600691143040447,HIGH_VOL,FAIL
BOIL,stage3:BILL:202e6ef22c02,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,2.5657630997844785,HIGH_VOL,FAIL
BOIL,stage3:BILL:2de44aee63b5,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,2.1102671092131646,HIGH_VOL,FAIL
BOIL,stage3:BILL:2e7ddea87969,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.4404665158023104,HIGH_VOL,FAIL
BOIL,stage3:BILL:311cb542abf3,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.4107497932216946,HIGH_VOL,FAIL
BOIL,stage3:BILL:335330094fa5,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,1.3145991625593072,HIGH_VOL,FAIL
BOIL,stage3:BILL:33fae6379071,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,1.3145991625593072,HIGH_VOL,FAIL
BOIL,stage3:BILL:3b60539c18aa,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,2.645910089207487,HIGH_VOL,FAIL
BOIL,stage3:BILL:40bde354aac6,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.4047660747146247,HIGH_VOL,FAIL
BOIL,stage3:BILL:4c37fc56ff54,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.1738234083740857,HIGH_VOL,FAIL
BOIL,stage3:BILL:5eb835e41808,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,1.0,macd,3.1245450449365864,HIGH_VOL,FAIL
BOIL,stage3:BILL:64ff5869bffd,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.2923373425561917,HIGH_VOL,FAIL
BOIL,stage3:BILL:6579f7e358b5,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,2.1102671092131646,HIGH_VOL,FAIL
BOIL,stage3:BILL:683d626ca098,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,2.5657630997844785,HIGH_VOL,FAIL
BOIL,stage3:BILL:6fd2d3479435,stage3,BILL,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,True,True,,0.0,True,2.0,macd+bb,3.2923373425561917,HIGH_VOL,FAIL
