candidate_id,ticker,stage,bucket,rulebook_hash,activity_rule_hash,train_label,train_start,train_end,direction,exit_strategy,max_holding_days,vol_group,is_avg_std20_ann,is_avg_atr14_pct,eligible_days,ma_weight,ma_fired_count,ma_fired_rate,ma_activity_label,ma_validation_state,macd_weight,macd_fired_count,macd_fired_rate,macd_activity_label,macd_validation_state,rsi_weight,rsi_fired_count,rsi_fired_rate,rsi_activity_label,rsi_validation_state,bb_weight,bb_fired_count,bb_fired_rate,bb_activity_label,bb_validation_state,volume_surge_weight,volume_surge_fired_count,volume_surge_fired_rate,volume_surge_activity_label,volume_surge_validation_state,unvalidated_gene,unvalidated_gene_count,unvalidated_components,zero_weight_never_count,zero_weight_never_components,weighted_rare_count,weighted_rare_components,weakly_validated_gene
stage3:CIEN:2ed675d30868,CIEN,stage3,C_momentum,2ed675d3086809a326ab0ae902db5a6ea98807940c8612845ee1a415e9ec8c38,283032ed65b231b1d8e8496580d610fe1bc62ad1d5c644d888687dfa844c01db,train_3,2024-07-01,2025-06-30,long,trailing,20,LOW_VOL,0.348516956271,2.91413982774,250,2.0,139,0.556,ACTIVE,WEIGHTED_ACTIVE,0.8998702296686363,11,0.044,ACTIVE,WEIGHTED_ACTIVE,1.8221608915223262,234,0.936,ACTIVE,WEIGHTED_ACTIVE,1.400742096427635,106,0.424,ACTIVE,WEIGHTED_ACTIVE,0.7995716250700369,66,0.264,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CIGI:2067519c6762,CIGI,stage3,C_momentum,2067519c6762ea247daaf6b78e07aa9ab5702e38cdc1839941fd092b3c5affcc,f03bc2a919b07145158fe92516a9e0cf675e858681488f8ed71758e96632bfb4,train_3,2024-07-01,2025-06-30,long,trailing,23,LOW_VOL,0.323669145315,3.02812755124,250,0.8516934859149916,93,0.372,ACTIVE,WEIGHTED_ACTIVE,1.4072514134871135,11,0.044,ACTIVE,WEIGHTED_ACTIVE,0.0,188,0.752,ACTIVE,ZERO_WEIGHT_ACTIVE,2.0,30,0.12,ACTIVE,WEIGHTED_ACTIVE,1.547933323245093,10,0.04,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CLDX:99264f63b69d,CLDX,stage3,watch,99264f63b69d1e2f286fec651a0f4b5a196aa7d1f3be6232ec881c7e18c37105,3cff7c37a1aa9c50903d2b4c61e0ee82fca19aed8c5d780f03f9c93affecb24d,train_3,2024-07-01,2025-06-30,long,fixed,19,HIGH_VOL,0.605265932268,6.12777202999,250,2.0,46,0.184,ACTIVE,WEIGHTED_ACTIVE,0.3961572344678468,14,0.056,ACTIVE,WEIGHTED_ACTIVE,1.4092096986641716,180,0.72,ACTIVE,WEIGHTED_ACTIVE,2.0,122,0.488,ACTIVE,WEIGHTED_ACTIVE,0.4756266172944436,4,0.016,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:CLF:869ed9e90afb,CLF,stage3,watch,869ed9e90afbdd9d3e3949965ad6adb468e7f2d7da99e55dacf819a433cf0343,0018292a936d9f85b2a18b54d83c3a7d1e0299e3ec8a44c6e309d2d0ebf5ea13,train_3,2024-07-01,2025-06-30,long,hybrid,8,HIGH_VOL,0.605643638364,6.15289958549,250,0.0,17,0.068,ACTIVE,ZERO_WEIGHT_ACTIVE,0.7671294647812876,9,0.036,ACTIVE,WEIGHTED_ACTIVE,0.9426170148163615,250,1.0,ACTIVE,WEIGHTED_ACTIVE,1.5228305316498925,19,0.076,ACTIVE,WEIGHTED_ACTIVE,1.1192857097755842,9,0.036,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CLS:78777565b183,CLS,stage3,watch,78777565b1839c04ddcf9738232a20a4dbdbb4fa66e2a87b3593ae203f07fc35,d9c4adb73dcbe940b67af806c4bd3e807c305f9432c53e4b4c48bd3028a43657,train_3,2024-07-01,2025-06-30,long,fixed,17,MID_VOL,0.458632824609,3.79714843656,250,1.7646251110551516,135,0.54,ACTIVE,WEIGHTED_ACTIVE,2.0,12,0.048,ACTIVE,WEIGHTED_ACTIVE,0.8726450550802912,143,0.572,ACTIVE,WEIGHTED_ACTIVE,0.58523926068738,10,0.04,ACTIVE,WEIGHTED_ACTIVE,0.5347769977535108,1,0.004,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage2:CMC:4f6ee2739add,CMC,stage2,A_core,4f6ee2739add9e47fde7bed02629cd96f768590c76a08b09ed0c77d1defdb392,4f6ee2739add9e47fde7bed02629cd96f768590c76a08b09ed0c77d1defdb392,train_3,2024-07-01,2025-06-30,long,hybrid,17,MID_VOL,0.38601682099,3.68319610815,250,1.165969859427427,73,0.292,ACTIVE,WEIGHTED_ACTIVE,1.5633663706996388,14,0.056,ACTIVE,WEIGHTED_ACTIVE,1.0491896730165133,234,0.936,ACTIVE,WEIGHTED_ACTIVE,0.41607966315227213,39,0.156,ACTIVE,WEIGHTED_ACTIVE,2.0,3,0.012,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:COHR:10ef1bf6b0d1,COHR,stage3,watch,10ef1bf6b0d14871b8dd1881c6a4049656d475847c13d1bd602af60543794f2f,5776a28ee106ab6f98431da3221cc5bdccfdccc9b3a23564cb23996de01534f7,train_3,2024-07-01,2025-06-30,long,fixed,16,MID_VOL,0.508283444253,4.5535923033,250,1.737021388653973,102,0.408,ACTIVE,WEIGHTED_ACTIVE,0.0,12,0.048,ACTIVE,ZERO_WEIGHT_ACTIVE,1.6535029803099188,171,0.684,ACTIVE,WEIGHTED_ACTIVE,1.8283523289785002,42,0.168,ACTIVE,WEIGHTED_ACTIVE,1.1466903180440846,3,0.012,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:CRMD:1a48a9a1b768,CRMD,stage3,B_stable,1a48a9a1b768496205b1a73550702d1c1800c43b9f7b1f19b3fc1b0123bb904c,d0a13852cd63141ce55990c672e66df22dd19a48b130643aa44dc9dcdec104d7,train_3,2024-07-01,2025-06-30,long,trailing,8,HIGH_VOL,0.773948205355,6.71978083575,250,2.0,97,0.388,ACTIVE,WEIGHTED_ACTIVE,0.98777111592915,8,0.032,ACTIVE,WEIGHTED_ACTIVE,1.4438807648375866,194,0.776,ACTIVE,WEIGHTED_ACTIVE,0.22943939283492276,14,0.056,ACTIVE,WEIGHTED_ACTIVE,0.0,40,0.16,ACTIVE,ZERO_WEIGHT_ACTIVE,False,0,,0,,0,,False
stage3:CRNX:6710d2e7617c,CRNX,stage3,C_momentum,6710d2e7617cda656ff8972efa9390ec1ecf08c11c719fa8e6e5c37f3a1cdaa5,3141a4a97ad4f3d7f80badf28abf84f370f3daf8f763cc01dca5235e98bfab3c,train_3,2024-07-01,2025-06-30,long,trailing,18,HIGH_VOL,0.651919792933,6.25215396118,250,0.9629137585534038,59,0.236,ACTIVE,WEIGHTED_ACTIVE,0.281586338973862,12,0.048,ACTIVE,WEIGHTED_ACTIVE,1.5457044867098921,187,0.748,ACTIVE,WEIGHTED_ACTIVE,1.308213709678884,65,0.26,ACTIVE,WEIGHTED_ACTIVE,0.5402421832886717,2,0.008,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:CRS:8695c9ce3320,CRS,stage3,watch,8695c9ce33203c60489bdd4a2671bf68221da19a6896816778e738f10fcfa0c3,85ae94be7cc680723147abed944a715a51f4312b65adcb6ba1b94d64ad7f86a3,train_3,2024-07-01,2025-06-30,long,trailing,23,MID_VOL,0.442246380759,4.1182970192,250,1.073432530260209,159,0.636,ACTIVE,WEIGHTED_ACTIVE,1.6760648602601504,9,0.036,ACTIVE,WEIGHTED_ACTIVE,1.6475902670733407,178,0.712,ACTIVE,WEIGHTED_ACTIVE,1.9410509060649137,121,0.484,ACTIVE,WEIGHTED_ACTIVE,1.233207754645207,62,0.248,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage3:CRWD:a1e78fe5f62e,CRWD,stage3,B_stable,a1e78fe5f62e7b6b2aa9a3dc02fc23559285f835361471cb70fce843a3632cbd,9df37b7225ec5bb67977e92f65989ced3fdc69da59dee54ff38c22090266d2d1,train_3,2024-07-01,2025-06-30,long,trailing,18,MID_VOL,0.465085876999,4.12443151149,250,1.7177053392984145,125,0.5,ACTIVE,WEIGHTED_ACTIVE,1.8435837206651415,9,0.036,ACTIVE,WEIGHTED_ACTIVE,1.4245163513898376,232,0.928,ACTIVE,WEIGHTED_ACTIVE,0.0,128,0.512,ACTIVE,ZERO_WEIGHT_ACTIVE,0.5897122352373082,2,0.008,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage3:CSIQ:030ce2015af8,CSIQ,stage3,A_core,030ce2015af861eb1939377dcebc989fd42d3bd5dce3f0afd53130b3bd9694f4,0e3c1e234f8ab98b9c5e29bf7256f1f5bd93db270c707f54b630073ad4198d36,train_3,2024-07-01,2025-06-30,long,hybrid,11,MID_VOL,0.546578512899,5.4391910795,250,0.6966078949039027,29,0.116,ACTIVE,WEIGHTED_ACTIVE,2.0,10,0.04,ACTIVE,WEIGHTED_ACTIVE,0.19696207331493693,214,0.856,ACTIVE,WEIGHTED_ACTIVE,1.880461443279895,67,0.268,ACTIVE,WEIGHTED_ACTIVE,0.0,46,0.184,ACTIVE,ZERO_WEIGHT_ACTIVE,False,0,,0,,0,,False
stage3:CSW:cd3afccd3aea,CSW,stage3,watch,cd3afccd3aea1a1d39b62e79539386fb96c087b2c7957e28ade4ed091141123e,3909085b875d98a99d5e2b4c95a49f15069fc833ef6840bfa8fbbdb6ffec5315,train_3,2024-07-01,2025-06-30,long,hybrid,10,LOW_VOL,0.316068394872,2.9054494683,250,1.0763153125930385,110,0.44,ACTIVE,WEIGHTED_ACTIVE,0.46767590743273046,8,0.032,ACTIVE,WEIGHTED_ACTIVE,1.4672138196905482,219,0.876,ACTIVE,WEIGHTED_ACTIVE,1.2092010915898193,16,0.064,ACTIVE,WEIGHTED_ACTIVE,1.3732449776108107,2,0.008,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage2:FIX:cab7d458767d,FIX,stage2,A_core,cab7d458767d092c774caab0bd926a133279a01488764c0f2d95cd80e53a7b8b,cab7d458767d092c774caab0bd926a133279a01488764c0f2d95cd80e53a7b8b,train_2,2023-07-01,2024-06-30,long,trailing,10,LOW_VOL,0.346194078404,3.05288207556,250,1.7505123077467315,164,0.656,ACTIVE,WEIGHTED_ACTIVE,0.0,10,0.04,ACTIVE,ZERO_WEIGHT_ACTIVE,1.6826539350769956,160,0.64,ACTIVE,WEIGHTED_ACTIVE,1.991418229461514,32,0.128,ACTIVE,WEIGHTED_ACTIVE,1.5535103512223591,29,0.116,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage2:HCC:2154d17783f3,HCC,stage2,watch,2154d17783f315e2f23f440d5a501739f59e19f60e6f8227671e689ceed22264,2154d17783f315e2f23f440d5a501739f59e19f60e6f8227671e689ceed22264,train_3,2024-07-01,2025-06-30,long,hybrid,5,MID_VOL,0.490075726164,5.06490322634,250,1.4894314159739803,40,0.16,ACTIVE,WEIGHTED_ACTIVE,1.6946398495657964,12,0.048,ACTIVE,WEIGHTED_ACTIVE,1.4139133673769633,229,0.916,ACTIVE,WEIGHTED_ACTIVE,1.5757328313005168,65,0.26,ACTIVE,WEIGHTED_ACTIVE,2.0,11,0.044,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage2:IRM:82b37d075f9d,IRM,stage2,watch,82b37d075f9ddef663d8196957d3803fef0f1c7bbfe98491a393e23ef805fd61,82b37d075f9ddef663d8196957d3803fef0f1c7bbfe98491a393e23ef805fd61,train_3,2024-07-01,2025-06-30,long,trailing,17,LOW_VOL,0.304095035606,2.66429492142,250,2.0,120,0.48,ACTIVE,WEIGHTED_ACTIVE,1.3787867761469634,14,0.056,ACTIVE,WEIGHTED_ACTIVE,0.6108870099322546,146,0.584,ACTIVE,WEIGHTED_ACTIVE,0.7388210613808923,65,0.26,ACTIVE,WEIGHTED_ACTIVE,1.4041034825723728,1,0.004,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage2:MPC:8107accddd2c,MPC,stage2,watch,8107accddd2cea42a4667cb0d74239f242a67c703b740f966e1a085f5719ed5e,8107accddd2cea42a4667cb0d74239f242a67c703b740f966e1a085f5719ed5e,train_2,2023-07-01,2024-06-30,long,fixed,17,LOW_VOL,0.317337869583,2.96957802396,250,0.0,141,0.564,ACTIVE,ZERO_WEIGHT_ACTIVE,1.4000230930965023,9,0.036,ACTIVE,WEIGHTED_ACTIVE,0.14859729459578272,183,0.732,ACTIVE,WEIGHTED_ACTIVE,2.0,179,0.716,ACTIVE,WEIGHTED_ACTIVE,1.6362534986145005,3,0.012,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
stage2:PLXS:c33a9dcf246c,PLXS,stage2,watch,c33a9dcf246c234b281280ddb6f0fc0ed6de20707eec8ae208b0f18848e3d14f,c33a9dcf246c234b281280ddb6f0fc0ed6de20707eec8ae208b0f18848e3d14f,train_1,2022-07-01,2023-06-30,long,hybrid,16,LOW_VOL,0.296063397172,2.87850394765,251,0.5723728659101921,76,0.30278884462151395,ACTIVE,WEIGHTED_ACTIVE,0.8137307978730458,11,0.043824701195219126,ACTIVE,WEIGHTED_ACTIVE,0.6037211956299976,233,0.9282868525896414,ACTIVE,WEIGHTED_ACTIVE,0.2201038817906339,170,0.6772908366533864,ACTIVE,WEIGHTED_ACTIVE,2.0,6,0.02390438247011952,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage2:POWI:6c2e3e5c874b,POWI,stage2,watch,6c2e3e5c874b64c062f92529d58a5b1950408aea62a6e692bcc4f534ca6ce53d,6c2e3e5c874b64c062f92529d58a5b1950408aea62a6e692bcc4f534ca6ce53d,train_2,2023-07-01,2024-06-30,long,hybrid,6,MID_VOL,0.426052456335,3.87707468628,250,0.9773962175670303,53,0.212,ACTIVE,WEIGHTED_ACTIVE,0.21884203014235448,12,0.048,ACTIVE,WEIGHTED_ACTIVE,0.8463341401009276,247,0.988,ACTIVE,WEIGHTED_ACTIVE,0.4124854236231146,141,0.564,ACTIVE,WEIGHTED_ACTIVE,2.0,12,0.048,ACTIVE,WEIGHTED_ACTIVE,False,0,,0,,0,,False
stage2:STLD:b51ac2b4451d,STLD,stage2,watch,b51ac2b4451d6f2dd9a259a130efffc3ecdfce1514011e664924370b9e963929,b51ac2b4451d6f2dd9a259a130efffc3ecdfce1514011e664924370b9e963929,train_3,2024-07-01,2025-06-30,long,hybrid,11,MID_VOL,0.396451936948,4.05594788123,250,0.918835004444295,70,0.28,ACTIVE,WEIGHTED_ACTIVE,0.24547219016577604,11,0.044,ACTIVE,WEIGHTED_ACTIVE,1.7637635561086413,225,0.9,ACTIVE,WEIGHTED_ACTIVE,1.3416495170649378,69,0.276,ACTIVE,WEIGHTED_ACTIVE,0.48781681606151706,2,0.008,RARELY_ACTIVE,WEIGHTED_RARE,False,0,,0,,1,volume_surge,True
