ticker_key,ticker,origin_candidate_count,origin_stage_count,origin_stage2_count,origin_stage3_count,exact_vol_group,exact_avg_std20,exact_avg_std20_ann,exact_avg_atr14_pct,exact_reference_candidate_count,proxy_atr_median_pct,proxy_atr_min_pct,proxy_atr_max_pct,proxy_candidate_count,proxy_stage_count,proxy_vol_group,classification_method,vol_group_final,classification_value,classification_metric,low_mid_atr_proxy_boundary_pct,mid_high_atr_proxy_boundary_pct,classification_limit
AIG,AIG,60,1,0,60,,,,,,2.628438365565528,2.0754901609349696,5.383186221590591,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.628438365565528,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AIQ,AIQ,60,1,0,60,,,,,,1.969167087479744,1.5216495250758175,4.550461961188385,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,1.969167087479744,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AIR,AIR,60,1,0,60,LOW_VOL,0.0270121975671,0.428805342767,3.79831793254,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0270121975671,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AIRR,AIRR,60,1,0,60,,,,,,2.249805844327276,1.7984811507793474,3.781070258290959,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.249805844327276,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AIT,AIT,64,2,4,60,,,,,,2.569380636304325,2.174837768003297,3.2351395256124693,64.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.569380636304325,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AIZ,AIZ,1,1,1,0,,,,,,2.2064168551788472,2.2064168551788472,2.2064168551788472,1.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.2064168551788472,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AJG,AJG,60,1,0,60,,,,,,2.2276770256998075,1.858691583579678,2.5174999981408908,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.2276770256998075,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AKAM,AKAM,60,1,0,60,,,,,,2.604084829307183,1.87266215058756,4.390093052897858,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.604084829307183,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ALK,ALK,60,1,0,60,,,,,,4.146273038881354,3.1614231330622924,5.824889141563199,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,4.146273038881354,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ALL,ALL,62,2,2,60,,,,,,2.627608121976804,2.1045009326247643,4.480281703114691,62.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.627608121976804,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ALLE,ALLE,60,1,0,60,,,,,,2.508518919617437,2.084430222197268,4.382756753576619,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.508518919617437,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ALLY,ALLY,61,2,1,60,,,,,,3.64463845465666,2.610333032757489,4.801330747085477,61.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.64463845465666,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ALSN,ALSN,60,1,0,60,,,,,,2.66601603887968,2.198112284052536,4.02209358908685,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.66601603887968,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ALV,ALV,61,2,1,60,,,,,,2.923188801858926,2.0273645586082862,5.521831670281063,61.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.923188801858926,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AM,AM,73,2,13,60,,,,,,2.638327977892872,2.1382072216278663,3.533462657524108,73.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.638327977892872,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AMGN,AMGN,60,1,0,60,,,,,,2.091844414051364,1.863031301493267,2.633750512537087,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.091844414051364,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AMH,AMH,2,1,2,0,,,,,,2.145132387730568,2.1213172308578265,2.1689475446033093,2.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.145132387730568,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AMP,AMP,60,1,0,60,LOW_VOL,0.0204972264108,0.325383381897,3.05936617874,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0204972264108,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AMT,AMT,1,1,1,0,,,,,,2.6099902173498,2.6099902173498,2.6099902173498,1.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.6099902173498,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AMZN,AMZN,60,1,0,60,LOW_VOL,0.0206220322148,0.327364612614,2.95668555566,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0206220322148,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AN,AN,60,1,0,60,,,,,,3.5102934711105425,3.034276734706555,3.992220457711981,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.5102934711105425,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ANET,ANET,63,2,3,60,LOW_VOL,0.0352328593367,0.559304302696,4.67776507777,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0352328593367,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AON,AON,60,1,0,60,,,,,,2.031620560378874,1.901626849944088,2.3469959321739187,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.031620560378874,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
APD,APD,60,1,0,60,,,,,,2.0732663671720175,1.756862497081953,2.379849310822959,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.0732663671720175,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
APG,APG,60,1,0,60,,,,,,3.863357432642635,2.447691844884962,4.944102827031879,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.863357432642635,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
APH,APH,54,1,0,54,LOW_VOL,0.023035307622,0.36567417205,3.28353271431,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.023035307622,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
APO,APO,60,1,0,60,,,,,,3.4840337957246303,2.5276509069495208,5.519335313161896,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.4840337957246303,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ARES,ARES,60,1,0,60,,,,,,3.8427572272705808,2.5488332425542533,6.143322980173368,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.8427572272705808,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ARGT,ARGT,74,2,14,60,,,,,,2.3986980553627255,2.167952543403432,3.209933979731611,74.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.3986980553627255,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ARMK,ARMK,60,1,0,60,,,,,,2.623841185800515,2.2167243197262927,3.4171936996717736,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.623841185800515,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AROC,AROC,60,1,0,60,,,,,,3.1710790065769787,2.742178624722881,3.826542857806428,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.1710790065769787,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ARW,ARW,2,1,2,0,,,,,,2.4325451534111875,2.418892523853902,2.446197782968473,2.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.4325451534111875,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ASB,ASB,60,1,0,60,,,,,,3.0916926513674667,2.601148790945348,3.7740266888021248,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.0916926513674667,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ASML,ASML,63,2,3,60,,,,,,3.368148571253829,2.6210852649686824,6.092794330183307,63.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.368148571253829,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ASX,ASX,63,2,3,60,,,,,,3.797421035781722,3.0295993025578265,5.233342903585508,63.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.797421035781722,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ATI,ATI,1,1,1,0,,,,,,3.908505999836708,3.908505999836708,3.908505999836708,1.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.908505999836708,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
ATKR,ATKR,3,1,3,0,,,,,,4.122487060198458,4.057114746995619,4.1317889165389525,3.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,4.122487060198458,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AVGO,AVGO,60,1,0,60,LOW_VOL,0.0305567636554,0.485073585019,4.07897461629,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0305567636554,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
AVUV,AVUV,60,1,0,60,,,,,,2.16737983142193,1.4638115000185166,3.1311075756553164,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.16737983142193,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AWI,AWI,60,1,0,60,,,,,,2.4391678735747435,1.9599574471553944,3.458164861863153,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.4391678735747435,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AXP,AXP,60,1,0,60,,,,,,2.526917465629692,1.9769953447557025,2.950191049864325,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.526917465629692,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AXS,AXS,60,1,0,60,,,,,,2.475651387675021,1.744115051164158,2.8158452977853927,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.475651387675021,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AYI,AYI,60,1,0,60,,,,,,2.9073455537161053,2.41939674343673,4.037796213064581,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.9073455537161053,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AZO,AZO,67,2,7,60,,,,,,2.313501837590872,1.8937568693653832,2.779232618487452,67.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.313501837590872,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
AZZ,AZZ,61,2,1,60,LOW_VOL,0.0237683119707,0.377310255349,3.61496215714,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0237683119707,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
B,B,60,1,0,60,,,,,,4.123764375406365,2.8621152621244166,6.023608934922588,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,4.123764375406365,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BA,BA,61,2,1,60,,,,,,2.8807272937914004,2.701606221432684,3.6973496232592753,61.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.8807272937914004,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BAC,BAC,60,1,0,60,,,,,,3.0200408468952076,2.231908675989398,4.594610513150261,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.0200408468952076,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BAH,BAH,62,2,2,60,,,,,,2.6496118531391772,2.048731834937745,3.854569849673876,62.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.6496118531391772,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BAR,BAR,60,1,0,60,,,,,,1.493524017575239,1.255029836116401,1.7025397206302852,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,1.493524017575239,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BBD,BBD,60,1,0,60,,,,,,3.7651644963295636,2.889900412396702,5.079027830842565,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.7651644963295636,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BBVA,BBVA,60,1,0,60,,,,,,2.1329279962406718,1.9757000046495856,3.0464675978187805,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.1329279962406718,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BCC,BCC,60,1,0,60,,,,,,3.9973573287625315,2.7597885975639542,6.2214699644056495,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.9973573287625315,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BCS,BCS,60,1,0,60,LOW_VOL,0.0208627110483,0.33118527065,2.70474948347,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0208627110483,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BDC,BDC,60,1,0,60,,,,,,3.273379039392216,2.636728037135827,4.841731599669873,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.273379039392216,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BFAM,BFAM,60,1,0,60,,,,,,3.208701638646222,2.547105130890322,3.735971689943878,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.208701638646222,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BG,BG,60,1,0,60,,,,,,3.2922746754630587,2.3131477163301266,6.19030189113773,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.2922746754630587,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BHP,BHP,60,1,0,60,,,,,,3.021159659303525,1.9728441211370047,4.940802719881602,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.021159659303525,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BIO,BIO,60,1,0,60,,,,,,3.2723162027476222,2.4407618715907,10.205714976265655,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.2723162027476222,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BJ,BJ,66,2,6,60,,,,,,3.2203730960055017,2.625555916772989,3.790877325925024,66.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.2203730960055017,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BKD,BKD,60,1,0,60,,,,,,4.080394360378848,3.66954303358026,6.312817487564152,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,4.080394360378848,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BKNG,BKNG,60,1,0,60,,,,,,2.9367179890158077,2.346287086481125,5.369787165093912,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.9367179890158077,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BKR,BKR,61,2,1,60,,,,,,3.660204464008917,3.021708334814816,4.314819926345754,61.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.660204464008917,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BKU,BKU,1,1,1,0,,,,,,3.34554695825023,3.34554695825023,3.34554695825023,1.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.34554695825023,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BLBD,BLBD,60,1,0,60,,,,,,4.164536546705291,3.706376228453885,7.798395628446036,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,4.164536546705291,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BLK,BLK,61,2,1,60,,,,,,2.492435557512395,1.709264984440595,4.336971283913379,61.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.492435557512395,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BMI,BMI,61,2,1,60,LOW_VOL,0.0187245660127,0.297243270463,2.8337505863,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0187245660127,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BN,BN,62,2,2,60,LOW_VOL,0.0196235571218,0.311514311897,2.81589682294,1.0,,,,,,,EXACT_FROZEN_IS_STD20_TERCILE,LOW_VOL,0.0196235571218,IS_AVG_STD20,4.1938121029849995,5.52550787966,93-candidate frozen analysis mapped consistently by ticker
BNO,BNO,62,2,2,60,,,,,,3.848092810593979,2.2073423960605525,4.729750920416752,62.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.848092810593979,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BOH,BOH,60,1,0,60,,,,,,3.137035614455048,2.492031451630619,3.9051842517643705,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.137035614455048,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BOTZ,BOTZ,81,2,21,60,,,,,,2.2934881659854867,1.475796459702427,7.232692052574364,81.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.2934881659854867,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BOX,BOX,60,1,0,60,,,,,,3.759308482250151,2.6301258163963994,5.598939827054909,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,3.759308482250151,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BP,BP,1,1,1,0,,,,,,2.188932060133583,2.188932060133583,2.188932060133583,1.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.188932060133583,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BPOP,BPOP,64,2,4,60,,,,,,2.9765099441724874,2.3883183565536403,3.516563282908756,64.0,2.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.9765099441724874,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BR,BR,60,1,0,60,,,,,,2.7162163570983657,2.056858675718829,3.6985260594595286,60.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.7162163570983657,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BRK-B,BRK-B,51,1,0,51,,,,,,1.9087057594794827,1.2629270582911205,2.7841775503984265,51.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,1.9087057594794827,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BRO,BRO,30,1,0,30,,,,,,2.717564984168531,2.490938642862898,3.4051850616335733,30.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.717564984168531,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
BRX,BRX,2,1,2,0,,,,,,2.3863305819155416,2.225575398603005,2.547085765228078,2.0,1.0,LOW_VOL,ATR_PROXY_TICKER_MEDIAN,LOW_VOL,2.3863305819155416,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,4.1938121029849995,5.52550787966,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile
