date,scenario,equity,active_count,accepted_today,skipped_today,daily_return
2026-04-28,EQ_allow_only,1.72044101663,20,1,8,-0.00809643263319
2026-04-29,EQ_allow_only,1.70027992639,20,0,4,-0.0117185593988
2026-04-30,EQ_allow_only,1.73166220468,20,3,9,0.018457124506
2026-05-01,EQ_allow_only,1.74879029325,20,4,21,0.00989112571618
2026-05-04,EQ_allow_only,1.75662276828,20,2,20,0.00447879603619
2026-05-05,EQ_allow_only,1.76758647178,20,3,20,0.00624135340482
2026-05-06,EQ_allow_only,1.75637106568,20,0,25,-0.00634503956732
2026-05-07,EQ_allow_only,1.70282774428,20,6,22,-0.0304851989677
2026-05-08,EQ_allow_only,1.6824360615,20,2,9,-0.0119751882398
2026-05-11,EQ_allow_only,1.70169865759,20,4,10,0.0114492292068
2026-05-12,EQ_allow_only,1.68443342064,20,0,19,-0.0101458838632
2026-05-13,EQ_allow_only,1.68986608371,20,0,10,0.0032252168614
2026-05-14,EQ_allow_only,1.71264113586,20,5,2,0.0134774301738
2026-05-15,EQ_allow_only,1.65323392013,20,1,13,-0.0346874861801
2026-05-18,EQ_allow_only,1.638184887,19,1,0,-0.0091027851205
2026-05-19,EQ_allow_only,1.65828985406,19,3,0,0.0122727094009
2026-05-20,EQ_allow_only,1.70596819727,20,3,2,0.0287515135504
2026-05-21,EQ_allow_only,1.72089136842,20,2,14,0.00874762563994
2026-05-22,EQ_allow_only,1.75524390877,20,1,25,0.0199620620917
2026-05-26,EQ_allow_only,1.80447664918,20,1,24,0.0280489453188
2026-05-27,EQ_allow_only,1.8280768741,20,3,31,0.0130787089594
2026-05-28,EQ_allow_only,1.86609288408,20,0,22,0.0207956298318
2026-05-29,EQ_allow_only,1.84134450496,20,5,15,-0.0132621368074
2026-06-01,EQ_allow_only,1.81068368552,20,3,13,-0.0166513215522
2026-06-02,EQ_allow_only,1.82481112516,20,3,8,0.00780226814696
2026-06-03,EQ_allow_only,1.78209405559,20,1,16,-0.023409036136
2026-06-04,EQ_allow_only,1.82825406823,20,4,8,0.0259021191943
2026-06-05,EQ_allow_only,1.7755201245,20,2,15,-0.0288438815199
2026-06-08,EQ_allow_only,1.780609999,20,0,4,0.00286669490665
2026-06-09,EQ_allow_only,1.79161991816,20,0,9,0.00618322887686
2026-06-10,EQ_allow_only,1.76214537974,20,2,11,-0.0164513344192
2026-06-11,EQ_allow_only,1.85911335182,20,2,5,0.0550283609959
2026-06-12,EQ_allow_only,1.89327199613,20,6,10,0.0183736211013
2026-06-15,EQ_allow_only,1.92500979642,20,3,12,0.0167634657646
2026-06-16,EQ_allow_only,1.90284572038,20,0,12,-0.0115137471432
2026-06-17,EQ_allow_only,1.90797335952,20,1,11,0.00269472143275
2026-06-18,EQ_allow_only,1.93675042891,20,2,8,0.0150825320731
2026-06-22,EQ_allow_only,1.9470854314,20,0,15,0.00533625929836
2026-06-23,EQ_allow_only,1.92544902828,20,1,14,-0.0111122001992
2026-06-24,EQ_allow_only,1.94738870728,20,2,4,0.0113945779291
2026-06-25,EQ_allow_only,1.98563516845,20,1,8,0.0196398700641
2026-06-26,EQ_allow_only,2.02535523538,20,1,8,0.0200037084116
2026-06-29,EQ_allow_only,2.02360070022,20,4,9,-0.000866285147336
2026-06-30,EQ_allow_only,2.07566259446,20,2,11,0.0257273553216
2026-07-01,EQ_allow_only,2.08634567698,20,0,12,0.00514683000528
2026-07-02,EQ_allow_only,2.04875500561,20,1,10,-0.0180174703505
2026-07-06,EQ_allow_only,2.01207036039,18,0,0,-0.0179058233512
